visita_id,client_id,variation,primer_paso,ultimo_paso,confirm,duracion_total_seg,duracion_total_min,tasa_error_visita,edad,genero,años_cliente_vg,num_cuentas,saldo_total
276353615_49888348633_840445,258829,Control,start,confirm,1,2901.0,48.35,0.16666666666666666,70,F,22,2,125049.31
27635543_55397528031_458012,3751050,Control,start,start,0,42.0,0.7,0.0,62,M,10,2,27400.23
276398291_19999758084_914676,3642858,Test,start,start,0,0.0,0.0,0.0,29,F,15,3,128929.72
276399849_8580840669_842165,1608489,Test,start,confirm,1,147.0,2.45,0.0,62,F,22,2,32587.25
276421651_60656038219_441315,7265828,Test,start,confirm,1,742.0,12.37,0.0,76,F,14,3,224380.66
276428238_42641459779_995418,4960297,Control,start,step_1,0,43.0,0.72,0.0,82,F,32,3,264057.46
276434214_61193884788_891648,3267960,Test,start,confirm,1,426.0,7.1,0.0,60,M,26,3,277296.68
276459687_50611840463_365720,6189050,Control,start,step_1,0,910.0,15.17,0.16666666666666666,50,M,13,3,297062.83
276465618_33557982941_730935,7613191,Test,start,confirm,1,240.0,4.0,0.0,30,F,10,2,28047.18
276476134_23770947617_94898,6737389,Test,start,confirm,1,1426.0,23.77,0.0,60,M,14,2,126511.45
276492165_17127781756_2397,7487053,Test,start,start,0,0.0,0.0,0.0,52,M,27,3,1176274.37
276498150_48714655317_213020,1754536,Control,start,confirm,1,535.0,8.92,0.0,24,F,11,2,37570.65
27652326_44336210973_72326,9161577,Test,start,confirm,1,94.0,1.57,0.0,32,M,13,2,39670.85
276550639_60435156063_657758,7464807,Test,start,confirm,1,126.0,2.1,0.0,68,M,23,2,39160.3
276558048_80254192537_186340,4025387,Control,start,confirm,1,415.0,6.92,0.0,62,F,27,2,427769.42
276566471_84191902209_630434,9388977,Control,start,start,0,0.0,0.0,0.0,51,F,21,4,918384.29
276586659_25631376146_320735,6252758,Control,start,confirm,1,622.0,10.37,0.0,52,M,14,2,299806.62
276592076_57518574301_561202,4902193,Test,start,start,0,0.0,0.0,0.0,52,F,10,2,117322.27
276617353_87828778077_601386,9245399,Control,start,confirm,1,315.0,5.25,0.2727272727272727,62,F,24,2,345437.67
276637291_17076156368_666961,194470,Test,start,start,0,0.0,0.0,0.0,31,F,10,2,53882.5
276640530_95947075728_877958,6244625,Control,start,confirm,1,111.0,1.85,0.0,80,F,13,3,160996.63
276656463_11761795264_294745,4085994,Control,start,confirm,1,674.0,11.23,0.0,42,M,14,2,88120.04999999999
276681281_23027529358_81791,433814,Control,start,start,0,335.0,5.58,0.5,27,F,13,2,71851.97
276760206_98231123496_439037,9667893,Test,start,step_3,0,99.0,1.65,0.0,44,M,8,2,27165.03
276831987_25789709388_975111,1987005,Test,start,start,0,32.0,0.53,0.3333333333333333,42,F,20,3,3736556.05
276856932_82839650645_673275,8065001,Control,start,confirm,1,123.0,2.05,0.0,32,F,10,2,42044.26
27688737_82496391839_40382,8112947,Test,start,confirm,1,142.0,2.37,0.0,34,F,8,2,39724.34
276893970_52658760805_765265,4644036,Test,start,confirm,1,227.0,3.78,0.0,52,F,19,2,130801.76
276925554_72337031305_58995,8408800,Control,start,confirm,1,138.0,2.3,0.0,46,M,17,2,35206.23
276929033_19334768436_635896,9357572,Test,start,confirm,1,107.0,1.78,0.0,26,F,9,2,41520.35
276932096_70896837716_524691,9257383,Control,start,step_3,0,212.0,3.53,0.0,63,M,20,2,42921.92
276944821_54350379944_294721,1008151,Control,start,start,0,41.0,0.68,0.5,67,M,22,3,166739.46000000002
276957432_23380498540_171848,6596167,Control,start,confirm,1,1232.0,20.53,0.0,70,M,12,2,141362.47999999998
27696998_66292872493_104751,4239411,Control,start,step_3,0,120.0,2.0,0.0,66,M,28,2,437746.26
276970448_4834434811_927285,3236930,Test,start,confirm,1,343.0,5.72,0.0,66,F,10,2,163994.62
276973845_91491415334_464004,3074522,Test,start,confirm,1,260.0,4.33,0.0,66,F,13,2,82632.7
276979833_57665331320_973166,7816862,Control,start,start,0,391.0,6.52,0.2857142857142857,80,F,12,2,97624.16
276983103_43552872680_749049,4089994,Test,start,confirm,1,512.0,8.53,0.16666666666666666,72,F,23,2,58231.11
277024729_73306834582_469444,9493249,Test,start,start,0,200.0,3.33,0.0,73,F,21,2,89903.73
277038877_17104373857_625772,2922633,Control,start,confirm,1,610.0,10.17,0.0,38,M,12,2,30520.75
277124044_66103663818_374095,7008109,Test,start,step_1,0,79.0,1.32,0.0,72,M,8,4,465726.82
277197028_51636047196_218632,4245199,Test,start,step_3,0,232.0,3.87,0.2,66,M,21,2,36261.43
277200685_36817186779_314273,7826781,Test,start,start,0,47.0,0.78,0.0,80,M,27,3,102295.35
277205909_7846258795_84283,4687142,Test,start,confirm,1,189.0,3.15,0.0,46,F,15,2,30937.05
277248187_18179523868_438999,85097,Control,start,start,0,502.0,8.37,0.14285714285714285,65,M,11,3,657489.4
27727808_19137507656_760203,1678122,Control,start,confirm,1,369.0,6.15,0.0,56,F,25,2,156127.03999999998
277286044_35546790527_967440,3728714,Control,start,start,0,0.0,0.0,0.0,45,M,12,2,24090.07
277294737_5644855313_775167,657033,Test,start,confirm,1,149.0,2.48,0.0,41,M,17,3,96292.2
277361108_19083981258_473185,8494129,Test,start,start,0,1066.0,17.77,0.3333333333333333,54,F,16,2,44469.01
277370259_38304670588_761193,9694706,Control,start,confirm,1,117.0,1.95,0.0,35,M,11,2,33544.39
277376019_86864312904_727406,1841547,Control,start,start,0,0.0,0.0,0.0,53,F,7,3,279764.16
277376076_94195692676_948221,1048676,Test,start,confirm,1,179.0,2.98,0.0,34,F,6,2,39074.34
2773764_5873360680_674364,854413,Test,start,step_2,0,37.0,0.62,0.0,34,M,14,2,153138.34
277380766_12445801405_189099,3518821,Test,start,confirm,1,128.0,2.13,0.0,30,F,11,2,33443.73
27739154_35430648526_463381,6679450,Test,start,confirm,1,247.0,4.12,0.0,80,M,16,2,315326.27
27747254_34904707491_464735,5858436,Test,start,confirm,1,157.0,2.62,0.0,66,F,15,2,57289.79
277535932_9685717243_207275,517186,Control,start,confirm,1,182.0,3.03,0.0,70,M,15,2,31286.72
27754539_9959052929_583100,649422,Test,start,start,0,0.0,0.0,0.0,65,M,13,2,545222.88
277551168_71589446277_645112,6542287,Test,start,step_1,0,6.0,0.1,0.0,38,M,12,2,39755.49
277551608_1234838091_433375,3421736,Test,start,start,0,0.0,0.0,0.0,68,M,12,2,296267.26
277552722_85959882618_622462,7107125,Control,start,step_3,0,817.0,13.62,0.1,30,M,14,2,616896.66
277557670_77778619670_202288,1851755,Control,start,start,0,0.0,0.0,0.0,62,M,21,2,39476.38
277571615_3597260402_458832,1453759,Control,start,start,0,0.0,0.0,0.0,48,F,6,2,58889.01
277596112_34139334880_706630,484325,Test,start,step_3,0,79.0,1.32,0.0,58,M,25,2,575861.4
277597980_5668561074_546797,8518108,Control,start,step_3,0,868.0,14.47,0.14285714285714285,63,M,15,2,92844.59
277601836_60588432903_796373,4008076,Control,start,confirm,1,251.0,4.18,0.0,80,M,29,3,462020.87
277610452_49621326046_955957,9978138,Control,start,confirm,1,177.0,2.95,0.0,60,M,15,2,26547.02
277620472_44356730710_422549,7431680,Test,start,step_1,0,1223.0,20.38,0.14285714285714285,48,F,5,2,56695.85
277633264_81009932390_241385,9357020,Test,start,confirm,1,2816.0,46.93,0.0625,38,M,17,3,158831.07
277637113_1195970379_335049,7362381,Test,start,start,0,0.0,0.0,0.0,57,M,18,3,636063.26
277648608_57922227978_20260,6020962,Control,start,start,0,0.0,0.0,0.0,28,M,13,2,98550.05
27766309_29539470540_363563,2640314,Test,start,confirm,1,250.0,4.17,0.16666666666666666,22,F,3,2,24763.51
277702454_55413387871_554477,9801271,Control,start,start,0,0.0,0.0,0.0,46,F,12,2,29179.08
277722344_16509128319_291072,2603992,Control,start,start,0,0.0,0.0,0.0,74,M,23,3,812785.9800000001
277724966_90355836180_649467,5417250,Test,start,confirm,1,80.0,1.33,0.0,84,M,20,3,383426.25
277750220_33036546866_273772,673672,Control,start,start,0,123.0,2.05,0.0,66,M,23,2,631375.89
277784972_38329764511_833009,1185263,Test,start,start,0,0.0,0.0,0.0,47,F,27,2,121772.31
277809839_18140040635_569170,251242,Control,start,start,0,174.0,2.9,0.5,74,M,8,2,62540.82
277851177_38917316237_292550,1680739,Test,start,confirm,1,337.0,5.62,0.0,67,F,14,3,133278.59
277902656_31746574418_904029,495317,Control,start,confirm,1,128.0,2.13,0.0,34,F,11,2,29666.28
277929441_73165407738_657638,9538905,Test,start,confirm,1,467.0,7.78,0.14285714285714285,64,F,15,4,397440.27
277939853_58514892546_162978,9639218,Test,start,confirm,1,596.0,9.93,0.0,76,F,13,2,188712.64
277943051_57321792630_467220,9370903,Control,start,start,0,515.0,8.58,0.25,28,M,13,2,116022.97
27795007_62674112996_882759,3162969,Test,start,confirm,1,996.0,16.6,0.0,44,M,17,3,121608.63
27797050_67278362325_923245,7951092,Test,start,confirm,1,567.0,9.45,0.0,38,F,18,3,612669.87
277972029_36580844726_805047,3731907,Test,start,confirm,1,151.0,2.52,0.0,34,F,13,2,67829.28
278017065_20476086771_520474,5729024,Test,start,confirm,1,1004.0,16.73,0.23076923076923078,60,F,14,2,44420.85
278020826_81098895531_848302,1345360,Control,start,step_1,0,926.0,15.43,0.14285714285714285,44,F,13,2,78467.17
278049967_17815794954_449499,2370747,Test,start,step_1,0,19.0,0.32,0.0,89,F,31,3,384724.33
278122576_41203705210_531392,5405030,Test,start,confirm,1,255.0,4.25,0.0,28,M,22,3,36232.78
278245097_83015692355_333875,5854932,Test,start,confirm,1,594.0,9.9,0.16666666666666666,53,F,20,2,49948.67999999999
278311067_5387239858_643380,7096353,Control,start,step_2,0,182.0,3.03,0.3333333333333333,30,F,21,2,36549.87
278396289_16332298653_326164,116345,Control,start,confirm,1,587.0,9.78,0.0,52,F,14,2,99985.54
278458321_72665999953_107827,9575313,Test,start,confirm,1,250.0,4.17,0.14285714285714285,40,M,12,2,157424.09999999998
278462861_69965676432_438865,1287238,Test,start,confirm,1,207.0,3.45,0.0,36,F,5,2,33739.74
278477876_89906801725_644188,9994633,Test,start,start,0,0.0,0.0,0.0,31,M,24,2,29152.55
278505259_75044719811_730443,7403748,Test,start,confirm,1,241.0,4.02,0.0,54,M,17,2,30018.85
278513452_67717023700_604193,512432,Control,start,start,0,0.0,0.0,0.0,53,M,12,2,206941.24
27853287_33445014098_404220,1027952,Control,start,confirm,1,145.0,2.42,0.0,47,M,5,3,128229.97
278564284_43912055075_197916,8033419,Control,start,start,0,153.0,2.55,0.25,72,F,14,2,70299.06
278570008_96916890391_596474,2209032,Test,start,start,0,519.0,8.65,0.3333333333333333,37,M,14,2,44983.45
278578970_61504842958_164448,3486894,Test,start,start,0,86.0,1.43,0.5,55,M,15,4,163040.15000000002
278600813_76201174121_141951,840643,Test,start,confirm,1,292.0,4.87,0.0,44,M,10,2,191381.0
278613653_32959433059_443050,1597306,Control,start,step_2,0,41.0,0.68,0.0,54,F,31,2,154070.22
278628886_31584516135_465612,5949865,Test,start,confirm,1,223.0,3.72,0.0,52,F,23,3,187656.94
278643072_56073398609_702626,664972,Test,start,step_2,0,40.0,0.67,0.0,56,F,21,4,241339.72
278671122_45716123872_208523,5093029,Test,start,start,0,43.0,0.72,0.0,38,M,10,2,34258.38
278737464_24574732585_487029,1759997,Control,start,step_1,0,57.0,0.95,0.0,56,M,12,2,133066.91
278758097_27800054143_685586,6599771,Control,start,step_1,0,52.0,0.87,0.0,58,F,14,2,28263.07
278783317_38955441536_140845,2409434,Control,start,step_1,0,7.0,0.12,0.0,63,F,9,2,47810.98
278809918_62367701944_860608,2791163,Control,start,confirm,1,150.0,2.5,0.0,48,F,23,3,72020.01999999999
27893429_77341693352_359372,1266016,Control,start,step_1,0,8.0,0.13,0.0,45,M,12,2,414116.48
278974204_30684551568_783776,3241908,Control,start,step_1,0,3.0,0.05,0.0,39,M,8,2,64553.97
27897544_44236208735_347487,5704193,Test,start,step_1,0,501.0,8.35,0.25,65,M,14,2,166481.36
278990504_22309982804_790383,4936750,Control,start,start,0,395.0,6.58,0.0,57,F,23,2,35286.619999999995
27899336_86431518477_456477,3166490,Control,start,step_1,0,72.0,1.2,0.0,60,F,12,2,23805.35
279032062_51568442742_510806,9520090,Control,start,confirm,1,654.0,10.9,0.0,54,M,21,3,101085.95
279053676_32489130963_604250,8046298,Test,start,start,0,126.0,2.1,0.0,72,F,12,2,38168.19
279079542_52833216149_727319,6111880,Test,start,start,0,167.0,2.78,0.3333333333333333,33,M,15,2,23905.77
27908142_72461761826_302993,2739005,Test,start,confirm,1,682.0,11.37,0.0,33,M,13,2,96421.81
279084886_73016404745_141609,3709215,Control,start,start,0,207.0,3.45,0.2,49,M,20,3,314340.97
279089779_23075371520_805599,5342274,Test,start,start,0,0.0,0.0,0.0,74,F,8,2,50336.69
279112534_27665267758_702155,2363701,Control,start,start,0,5.0,0.08,0.0,72,F,23,2,98644.89
279114134_2814197870_680155,3780735,Control,start,confirm,1,756.0,12.6,0.16666666666666666,70,F,26,2,111955.07
279121688_90915452157_494134,4645740,Control,start,start,0,634.0,10.57,0.2,54,F,9,2,23878.61
279146685_84572254644_27774,8525111,Test,start,start,0,0.0,0.0,0.0,62,M,11,2,361758.2
27917532_45020912016_138780,2530870,Test,start,start,0,0.0,0.0,0.0,76,M,12,2,106411.26
279214201_97042302776_670235,9308831,Test,start,confirm,1,105.0,1.75,0.0,48,M,13,2,28573.35
279236828_50550518549_569253,2631084,Control,start,confirm,1,928.0,15.47,0.0,80,F,13,2,61790.97
279287889_80770208422_327135,7794911,Test,start,confirm,1,295.0,4.92,0.0,68,F,15,2,48419.23
279332136_20027153356_782001,1097264,Control,start,confirm,1,815.0,13.58,0.0,48,F,9,2,36808.25
279342278_96527777013_149600,182591,Control,start,step_3,0,134.0,2.23,0.0,73,F,19,2,254297.34000000003
279350135_76070659094_959990,8413740,Control,start,step_3,0,154.0,2.57,0.0,67,F,23,2,27378.06
279355354_9038473670_8054,447329,Control,start,step_2,0,32.0,0.53,0.0,23,M,5,2,53528.87
279366876_90208783816_468463,4422650,Control,start,start,0,145.0,2.42,0.5,48,F,16,2,69937.35
279380012_84708772784_400608,1567815,Control,start,confirm,1,282.0,4.7,0.0,49,F,10,2,284165.95
279395564_21399897319_436922,9357952,Test,start,start,0,232.0,3.87,0.5,53,M,12,2,436933.28
279401890_59748093445_596374,3571812,Control,start,confirm,1,452.0,7.53,0.23076923076923078,28,F,14,2,30935.0
279416523_18566006919_898314,960818,Control,start,confirm,1,103.0,1.72,0.0,34,M,13,2,109128.38
279419540_88430697969_219097,9104203,Control,start,start,0,321.0,5.35,0.2,28,M,10,2,36431.25
279436635_61092478216_149497,6498093,Control,start,start,0,0.0,0.0,0.0,40,M,7,2,48326.21
27944726_75012970245_379067,654022,Control,start,confirm,1,132.0,2.2,0.0,20,M,17,3,65245.45
279469033_12908456529_807878,7628980,Control,start,step_1,0,13.0,0.22,0.0,27,M,13,3,110779.1
279474609_51100341398_950915,1522674,Control,start,step_3,0,353.0,5.88,0.0,59,F,11,2,111022.76
279489526_21944069559_394334,6873326,Control,start,start,0,299.0,4.98,0.4,62,M,9,3,827689.5800000001
279535732_44308693496_168015,3727883,Control,start,step_1,0,34.0,0.57,0.0,56,F,16,2,23795.2
279552306_34425097855_459302,4600322,Control,start,step_3,0,3505.0,58.42,0.14285714285714285,58,F,11,2,84534.1
279566446_14959688343_123335,3651773,Control,start,start,0,0.0,0.0,0.0,58,M,12,2,117464.44
279569962_40164632784_816839,8017510,Test,start,start,0,137.0,2.28,0.2,27,F,13,3,119248.73
279598114_69758640062_309159,5890936,Control,start,confirm,1,1002.0,16.7,0.0,94,M,28,3,1364856.21
279615162_30825664265_165127,6903554,Test,start,start,0,259.0,4.32,0.5,66,F,9,2,74009.54999999999
27967030_29874638325_760022,9670052,Test,start,step_3,0,263.0,4.38,0.0,70,M,13,2,25235.55
279684570_55441444156_151701,7073919,Test,start,confirm,1,443.0,7.38,0.0,62,F,31,2,119091.72
279685257_76662632619_611903,6627715,Test,start,confirm,1,211.0,3.52,0.0,63,M,23,2,51887.38
279698741_49398282589_757368,7621250,Control,start,start,0,0.0,0.0,0.0,45,F,14,2,56299.75
279710996_78940770377_624383,7883105,Test,start,confirm,1,205.0,3.42,0.0,68,M,11,2,426065.01
279748372_84575786778_791751,525401,Control,start,confirm,1,310.0,5.17,0.14285714285714285,54,F,26,2,130189.28
27976609_89130725496_88197,5495061,Test,start,confirm,1,122.0,2.03,0.0,32,M,16,2,45357.03999999999
279773567_66321176016_263542,7460130,Control,start,confirm,1,938.0,15.63,0.16666666666666666,69,F,19,2,349835.43
279789029_40692181915_996113,1025595,Control,start,start,0,350.0,5.83,0.3333333333333333,54,M,20,2,58475.64
27979357_67378572551_411950,1938691,Test,start,start,0,0.0,0.0,0.0,29,F,33,5,154505.8
279804526_95898187204_265403,7677234,Test,start,confirm,1,447.0,7.45,0.0,40,F,13,3,31222.35
279830644_84302469711_585805,8456627,Control,start,confirm,1,208.0,3.47,0.0,52,M,14,3,327280.97
279899108_81235068174_941920,1518182,Test,start,confirm,1,132.0,2.2,0.0,36,M,11,2,185551.03
279921824_67887355908_332029,2001185,Control,start,confirm,1,6371.0,106.18,0.0,57,M,22,3,140494.22
279921974_15559169521_986937,7342640,Test,start,confirm,1,345.0,5.75,0.0,60,F,12,2,36860.46
279950700_87446792462_914405,4737820,Test,start,start,0,0.0,0.0,0.0,58,F,12,2,28614.54
279953583_14297563256_795162,7476680,Control,start,confirm,1,846.0,14.1,0.2727272727272727,44,F,13,2,104316.55
2799678_53074847727_371863,758728,Control,start,confirm,1,664.0,11.07,0.0,62,M,28,3,255064.69
279987625_97026436811_464882,2848615,Control,start,confirm,1,238.0,3.97,0.0,36,F,13,3,43368.98
280007020_5243292963_196624,8040619,Test,start,confirm,1,354.0,5.9,0.0,32,F,22,2,25107.13
280019338_81586265286_349375,3265136,Control,start,step_3,0,95.0,1.58,0.0,56,F,9,2,41906.9
280032588_28356438175_671397,4542043,Control,start,confirm,1,595.0,9.92,0.0,48,F,12,2,239079.62
280035976_21194429377_143832,9770841,Test,start,start,0,83.0,1.38,0.0,52,F,18,4,514887.27
280138178_77120098661_420464,3623805,Test,start,step_3,0,380.0,6.33,0.0,21,M,12,3,61329.9
280164162_86323713228_572961,9651358,Test,start,confirm,1,692.0,11.53,0.16666666666666666,46,M,20,2,35461.58
280222882_1734002377_92671,8210226,Test,start,step_3,0,143.0,2.38,0.0,48,M,12,2,77144.1
280234611_71465429389_14741,5769715,Control,start,start,0,0.0,0.0,0.0,75,M,20,2,75862.58
280235549_11507334154_376296,7060702,Control,start,confirm,1,344.0,5.73,0.0,32,F,8,3,92895.43
280291320_52473979070_375613,3758071,Test,start,confirm,1,1002.0,16.7,0.16666666666666666,55,F,9,2,111301.76
28029390_75294468572_336962,3004580,Test,start,start,0,460.0,7.67,0.0,59,M,5,2,222684.37
280295499_34566857446_989777,8627643,Test,start,confirm,1,152.0,2.53,0.0,64,M,10,2,65896.82
28029703_64963535137_773215,5851918,Control,start,start,0,0.0,0.0,0.0,40,M,19,3,112600.84
280301622_66174598068_906631,3690628,Control,start,confirm,1,111.0,1.85,0.0,36,M,7,3,514471.63
280308407_25312046968_579424,1749003,Control,start,step_1,0,39.0,0.65,0.0,66,M,17,3,55194.65
280368812_78077940158_131692,6921974,Test,start,step_3,0,287.0,4.78,0.0,51,F,10,2,108089.94
280418265_89849592699_920218,1146114,Control,start,confirm,1,774.0,12.9,0.16666666666666666,46,M,18,2,55316.07
280420951_68873445151_440655,5609004,Control,start,start,0,0.0,0.0,0.0,80,F,24,2,269078.02
280451375_72302529406_181632,9056097,Test,start,confirm,1,258.0,4.3,0.0,48,F,14,2,61627.97
280495632_75005172251_426076,3294033,Control,start,confirm,1,707.0,11.78,0.0,50,F,13,2,102001.33
280513131_15185925839_830130,5147792,Test,start,confirm,1,682.0,11.37,0.0,30,F,12,2,69751.7
280562239_73785400387_49827,1617471,Test,start,start,0,0.0,0.0,0.0,45,M,20,2,52286.7
280562891_17216759604_738018,9621245,Control,start,confirm,1,373.0,6.22,0.0,60,F,9,2,37539.77
280571629_2834953073_117833,1035291,Control,start,step_3,0,268.0,4.47,0.0,51,F,12,2,146355.4
280575094_10001689498_996242,1406054,Test,start,confirm,1,190.0,3.17,0.16666666666666666,46,M,5,2,262768.61
280647480_71759192564_656489,59360,Test,start,confirm,1,553.0,9.22,0.0,40,M,17,3,421044.15
280649105_24165024518_8764,7123759,Control,start,start,0,0.0,0.0,0.0,54,F,15,2,24127.56
28066361_41613051124_50011,4772230,Control,start,step_1,0,14.0,0.23,0.0,68,F,20,2,36834.57
280683113_69577818697_869657,993338,Control,start,confirm,1,160.0,2.67,0.0,53,M,12,2,42572.34
280696186_22753254816_879275,8755478,Control,start,start,0,0.0,0.0,0.0,26,F,13,2,26092.91
280700210_43632222421_874066,9460332,Test,start,confirm,1,1238.0,20.63,0.3333333333333333,59,M,11,2,37644.48
280765796_87423092206_306239,3023003,Test,start,start,0,54.0,0.9,0.0,65,F,22,2,326777.27
280767863_12083839467_894736,5941144,Test,start,start,0,126.0,2.1,0.2,28,M,9,2,131319.19
280786819_40098122546_728189,5992442,Test,start,start,0,39.0,0.65,0.0,58,M,22,2,122504.64
280848299_23841461750_162,8884289,Control,start,start,0,0.0,0.0,0.0,34,F,13,2,57292.94
280862020_53974718764_516615,5599611,Control,start,start,0,0.0,0.0,0.0,72,M,16,2,59125.82
280929718_25171800595_748625,3831185,Test,start,step_1,0,12.0,0.2,0.0,31,M,19,2,61804.57
280947297_38780349432_192388,3390281,Test,start,start,0,0.0,0.0,0.0,69,M,21,3,87657.36
2809493_90234435540_107612,9119345,Control,start,step_2,0,24.0,0.4,0.0,42,M,16,3,240635.14
280951347_76318262808_595770,7533358,Control,start,step_1,0,158.0,2.63,0.42857142857142855,55,M,23,2,316833.64
280992085_66646245482_201054,3338846,Control,start,confirm,1,401.0,6.68,0.0,49,F,17,3,136426.69
